0	15
1	12
2	7
3	19
4	17
5	13
6	18
7	17
8	22
9	16
10	19
11	15
12	16
13	15
14	11
15	19
16	16
17	14
18	16
19	16
20	12
21	26
22	20
23	20
24	14
25	17
26	19
27	20
28	19
29	20
30	18
31	17
32	22
33	22
34	22
35	12
36	25
37	21
38	19
39	15
40	20
41	13
42	11
43	9
44	23
45	15
46	22
47	13
48	20
49	16
50	15
51	21
52	17
53	25
54	22
55	27
56	19
57	23
58	25
59	26
60	24
61	21
62	15
63	23
64	23
65	24
66	19
67	29
68	21
69	18
70	23
71	16
72	25
73	25
74	26
75	27
76	19
77	24
78	24
79	18
80	22
81	21
82	28
83	26
84	28
85	24
86	22
87	17
88	23
89	12
90	34
91	27
92	30
93	27
94	29
95	19
96	19
97	21
98	22
99	26
100	28
101	22
102	31
103	23
104	19
105	23
106	19
107	17
108	26
109	24
110	31
111	17
112	29
113	27
114	33
115	28
116	23
117	14
118	21
119	21
120	23
121	25
122	29
123	32
124	24
125	26
126	29
127	26
128	33
129	29
130	24
131	17
132	27
133	17
134	37
135	27
136	30
137	29
138	31
139	20
140	30
141	37
142	30
143	21
144	34
145	22
146	20
147	22
148	25
149	37
150	31
151	28
152	37
153	34
154	38
155	32
156	32
157	13
158	27
159	31
160	32
161	37
162	23
163	39
164	30
165	37
166	31
167	32
168	25
169	28
170	33
171	36
172	35
173	40
174	33
175	33
176	33
177	39
178	39
179	24
180	30
181	36
182	34
183	28
184	33
185	37
186	32
187	29
188	33
189	32
190	32
191	20
192	31
193	30
194	35
195	38
196	26
197	33
198	38
199	32
200	32
201	29
202	30
203	38
204	32
205	28
206	33
207	26
208	38
209	22
210	30
211	32
212	20
213	36
214	30
215	34
216	36
217	22
218	24
219	31
220	36
221	35
222	34
223	29
224	34
225	35
226	39
227	33
228	24
229	39
230	21
231	23
232	34
233	28
234	41
235	20
236	33
237	21
238	22
239	34
240	32
241	39
242	21
243	40
244	24
245	35
246	29
247	38
248	36
249	31
250	36
251	28
252	34
253	36
254	44
255	32
256	33
257	40
258	37
259	22
260	23
261	38
262	40
263	24
264	36
265	32
266	32
267	34
268	35
269	21
270	35
271	29
272	29
273	30
274	39
275	34
276	33
277	30
278	39
279	30
280	36
281	42
282	37
283	33
284	31
285	29
286	22
287	30
288	28
289	22
290	22
291	36
292	34
293	28
294	31
295	27
296	41
297	23
298	33
299	36
300	34
301	34
302	39
303	26
304	26
305	29
306	35
307	37
308	37
309	39
310	35
311	37
312	35
313	27
314	33
315	34
316	37
317	34
318	35
319	34
320	35
321	29
322	35
323	34
324	23
325	42
326	38
327	34
328	37
329	33
330	30
331	29
332	25
333	37
334	32
335	38
336	32
337	25
338	33
339	30
340	42
341	36
342	33
343	25
344	25
345	30
346	29
347	30
348	31
349	26
350	37
351	43
352	27
353	35
354	29
355	33
356	29
357	38
358	38
359	35
360	31
361	21
362	29
363	27
364	34
365	42
366	38
367	23
368	40
369	34
370	30
371	32
372	31
373	32
374	33
375	34
376	31
377	19
378	21
379	31
380	28
381	40
382	32
383	36
384	21
385	34
386	30
387	19
388	33
389	32
390	36
391	28
392	37
393	28
394	29
395	29
396	34
397	36
398	33
399	36
400	40
401	34
402	36
403	35
404	35
405	28
406	31
407	31
408	38
409	23
410	35
411	27
412	34
413	29
414	29
415	31
416	35
417	14
418	35
419	27
420	31
421	34
422	35
423	26
424	30
425	29
426	33
427	37
428	35
429	35
430	35
431	35
432	33
433	32
434	37
435	18
436	29
437	31
438	29
439	31
440	27
441	32
442	30
443	33
444	36
445	31
446	34
447	32
448	28
449	24
450	29
451	33
452	41
453	38
454	29
455	34
456	28
457	33
458	37
459	33
460	32
461	30
462	29
463	38
464	31
465	36
466	31
467	26
468	27
469	28
470	25
471	32
472	33
473	33
474	32
475	33
476	33
477	28
478	31
479	34
480	34
481	29
482	35
483	27
484	38
485	29
486	41
487	23
488	37
489	31
490	40
491	31
492	19
493	36
494	30
495	39
496	36
497	23
498	26
499	25
500	38
501	37
502	32
503	40
504	25
505	34
506	25
507	35
508	29
509	33
510	34
511	30
512	29
513	28
514	28
515	34
516	28
517	21
518	30
519	38
520	22
521	36
522	25
523	37
524	35
525	23
526	35
527	37
528	34
529	23
530	24
531	23
532	35
533	29
534	23
535	24
536	33
537	34
538	26
539	35
540	31
541	37
542	31
543	33
544	29
545	33
546	34
547	29
548	38
549	32
550	37
551	33
552	35
553	30
554	35
555	22
556	34
557	34
558	36
559	38
560	32
561	28
562	29
563	32
564	34
565	35
566	22
567	22
568	32
569	34
570	31
571	31
572	32
573	29
574	30
575	26
576	35
577	32
578	33
579	33
580	30
581	33
582	23
583	34
584	33
585	25
586	34
587	26
588	32
589	27
590	22
591	31
592	36
593	20
594	24
595	24
596	34
597	34
598	35
599	30
600	26
601	39
602	36
603	27
604	34
605	19
606	29
607	31
608	28
609	32
610	41
611	28
612	38
613	31
614	18
615	37
616	21
617	29
618	31
619	35
620	22
621	33
622	29
623	23
624	27
625	28
626	27
627	30
628	30
629	26
630	33
631	33
632	21
633	33
634	19
635	26
636	26
637	32
638	26
639	32
640	25
641	27
642	18
643	36
644	36
645	34
646	34
647	25
648	37
649	29
650	34
651	25
652	30
653	33
654	36
655	17
656	29
657	32
658	28
659	18
660	31
661	26
662	38
663	41
664	29
665	31
666	29
667	27
668	33
669	25
670	22
671	28
672	34
673	27
674	19
675	32
676	17
677	30
678	24
679	24
680	29
681	32
682	32
683	33
684	31
685	35
686	31
687	26
688	25
689	28
690	33
691	27
692	26
693	23
694	33
695	30
696	26
697	26
698	33
699	34
700	28
701	30
702	36
703	24
704	33
705	39
706	32
707	28
708	31
709	27
710	31
711	28
712	35
713	35
714	35
715	36
716	33
717	25
718	25
719	36
720	26
721	23
722	26
723	36
724	35
725	33
726	25
727	25
728	36
729	22
730	21
731	32
732	31
733	26
734	26
735	21
736	33
737	27
738	21
739	23
740	40
741	35
742	25
743	25
744	28
745	25
746	41
747	24
748	26
749	26
750	26
751	32
752	24
753	25
754	27
755	35
756	28
757	35
758	21
759	20
760	36
761	28
762	40
763	34
764	29
765	21
766	23
767	24
768	27
769	25
770	25
771	42
772	23
773	25
774	30
775	23
776	36
777	22
778	28
779	35
780	23
781	30
782	29
783	34
784	28
785	30
786	33
787	29
788	45
789	21
790	31
791	39
792	21
793	22
794	28
795	23
796	24
797	48
798	27
799	29
800	35
801	32
802	14
803	29
804	39
805	36
806	17
807	41
808	23
809	17
810	26
811	35
812	17
813	33
814	24
815	26
816	35
817	24
818	25
819	38
820	31
821	36
822	25
823	40
824	38
825	36
826	21
827	32
828	29
829	34
830	28
831	40
832	35
833	33
834	32
835	30
836	41
837	24
838	34
839	26
840	50
841	27
842	38
843	33
844	37
845	24
846	37
847	33
848	33
849	29
850	26
851	32
852	33
853	43
854	42
855	29
856	34
857	20
858	13
859	31
860	38
861	30
862	27
863	35
864	39
865	27
866	30
867	28
868	27
869	41
870	13
871	38
872	33
873	35
874	35
875	28
876	31
877	27
878	46
879	47
880	40
881	37
882	43
883	20
884	30
885	35
886	24
887	38
888	31
889	25
890	32
891	36
892	36
893	23
894	36
895	25
896	42
897	26
898	28
899	37
900	28
901	25
902	36
903	35
904	26
905	31
906	28
907	28
908	20
909	26
910	36
911	32
912	25
913	31
914	26
915	31
916	34
917	32
918	27
919	30
920	30
921	28
922	26
923	29
924	12
925	31
926	24
927	28
928	33
929	33
930	31
931	25
932	13
933	28
934	33
935	21
936	33
937	29
938	30
939	25
940	30
941	37
942	40
943	35
944	27
945	29
946	30
947	29
948	28
949	39
950	27
951	29
952	27
953	41
954	39
955	28
956	27
957	30
958	23
959	42
960	35
961	30
962	41
963	29
964	32
965	35
966	38
967	29
968	40
969	10
970	37
971	33
972	36
973	25
974	23
975	34
976	27
977	34
978	43
979	26
980	41
981	25
982	40
983	10
984	22
985	26
986	13
987	35
988	34
989	36
990	40
991	27
992	31
993	29
994	35
995	29
996	40
997	33
998	31
999	32
1000	40
1001	25
1002	22
1003	27
1004	43
1005	23
1006	32
1007	39
1008	31
1009	42
1010	32
1011	36
1012	28
1013	31
1014	28
1015	32
1016	28
1017	38
1018	40
1019	27
1020	39
1021	30
1022	43
1023	33
1024	37
1025	32
1026	24
1027	44
1028	27
1029	27
1030	27
1031	38
1032	43
1033	36
1034	35
1035	28
1036	30
1037	26
1038	26
1039	30
1040	24
1041	25
1042	32
1043	29
1044	26
1045	31
1046	38
1047	43
1048	36
1049	27
1050	36
1051	40
1052	25
1053	28
1054	46
1055	28
1056	26
1057	30
1058	44
1059	32
1060	31
1061	42
1062	28
1063	25
1064	34
1065	32
1066	41
1067	26
1068	37
1069	27
1070	31
1071	29
1072	44
1073	27
1074	27
1075	34
1076	36
1077	31
1078	39
1079	31
1080	27
1081	24
1082	28
1083	34
1084	42
1085	26
1086	31
1087	33
1088	18
1089	30
1090	47
1091	37
1092	27
1093	34
1094	27
1095	38
1096	38
1097	36
1098	43
1099	39
1100	21
1101	29
1102	33
1103	38
1104	38
1105	26
1106	24
1107	39
